Speed,Commande,Error,IntErr,kp,ki,kd,time,filter_type,current,voltage,Servo
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,548801,1,-0.117066,15.485059,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,548900,1,0.740967,15.467603,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549000,1,1.659424,15.502515,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549100,1,0.330079,15.517285,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549200,1,2.360351,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549300,1,-0.15332,15.495801,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549400,1,-1.192627,15.519971,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549500,1,0.136719,15.493115,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549600,1,-0.709229,15.468946,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549700,1,4.293945,15.517285,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549800,1,-0.479615,15.509229,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,549900,1,5.321167,15.503858,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550000,1,1.115601,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550100,1,0.994751,15.493115,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550200,1,6.614258,15.498487,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550300,1,0.885987,15.507886,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550400,1,1.248536,15.510571,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550500,1,0.269654,15.510571,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550600,1,3.327148,15.482373,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550700,1,1.200194,15.521314,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550800,1,-1.071777,15.522656,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,550900,1,6.022096,15.472974,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551000,1,0.765138,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551100,1,-1.144288,15.506543,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551200,1,-1.083863,15.485059,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551301,1,-0.914674,15.491773,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551401,1,0.499268,15.533399,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551502,1,-1.047606,15.517285,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551601,1,0.595946,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551700,1,0.426757,15.522656,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551800,1,1.429811,15.503858,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,551900,1,0.704713,15.491773,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552000,1,-0.648804,15.525342,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552100,1,-1.253052,15.506543,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552200,1,0.825562,15.463574,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552301,1,1.188111,15.493115,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552400,1,3.544679,15.5052,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552501,1,0.305908,15.5146,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552600,1,-0.4917,15.487744,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552700,1,0.221314,15.513257,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552800,1,-0.721314,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,552900,1,0.257568,15.552197,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553000,1,5.949585,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553101,1,-1.095948,15.560254,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553200,1,0.535522,15.534741,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553300,1,0.354247,15.507886,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553400,1,0.233397,15.507886,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553500,1,0.330079,15.509229,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553600,1,0.982666,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553700,1,0.378418,15.5052,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553800,1,1.006837,15.49043,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,553900,1,1.151855,15.474317,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554000,1,3.629272,15.493115,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554100,1,0.801392,15.49043,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554200,1,4.849854,15.485059,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554300,1,-0.564208,15.513257,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554400,1,5.756226,15.495801,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554500,1,0.704713,15.456861,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554600,1,0.728881,15.5052,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554700,1,0.342164,15.510571,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554800,1,-0.092895,15.470288,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,554900,1,1.3573,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555000,1,0.330079,15.560254,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555100,1,0.656371,15.482373,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555200,1,-0.660889,15.5146,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555300,1,2.179077,15.46626,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555400,1,1.768188,15.519971,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555500,1,5.913329,15.501172,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555601,1,5.913329,15.471631,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555701,1,3.822632,15.486402,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555801,1,0.257568,15.507886,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,555901,1,1.417725,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556001,1,2.710814,15.485059,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556100,1,4.62024,15.477002,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556200,1,1.792359,15.485059,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556300,1,-0.987182,15.554883,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556400,1,2.638307,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556500,1,0.148804,15.502515,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556600,1,1.744018,15.482373,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556700,1,0.233397,15.483716,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556800,1,1.623168,15.483716,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,556900,1,0.354247,15.53877,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557000,1,2.952514,15.49043,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557100,1,0.487182,15.530713,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557200,1,4.378541,15.497144,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557301,1,4.076416,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557401,1,0.281739,15.502515,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557501,1,5.091553,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557601,1,1.224365,15.456861,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557701,1,0.342164,15.498487,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557800,1,3.846803,15.501172,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,557900,1,1.876953,15.506543,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558000,1,4.898193,15.478345,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558100,1,5.006957,15.497144,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558201,1,1.490235,15.458203,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558300,1,-1.095948,15.497144,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558400,1,0.825562,15.446118,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558500,1,1.876953,15.502515,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558600,1,2.98877,15.471631,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558700,1,0.994751,15.452832,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558800,1,1.055176,15.475659,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,558900,1,1.707764,15.509229,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559000,1,6.251709,15.491773,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559100,1,-0.08081,15.513257,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559200,1,-0.636718,15.509229,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559300,1,2.7229,15.49043,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559400,1,1.816528,15.491773,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559500,1,0.753052,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559600,1,0.475097,15.540112,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559700,1,0.583863,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559800,1,-1.446412,15.472974,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,559901,1,1.611085,15.499829,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560001,1,-0.552125,15.503858,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560101,1,-0.914674,15.486402,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560202,1,0.837646,15.482373,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560300,1,0.245483,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560400,1,0.317993,15.518628,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560500,1,0.269654,15.533399,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560600,1,-1.325562,15.501172,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560700,1,1.538575,15.507886,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560800,1,5.321167,15.478345,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,560901,1,0.922241,15.48103,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561002,1,4.886107,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561101,1,1.574829,15.5052,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561202,1,-0.020385,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561300,1,0.873902,15.470288,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561400,1,3.10962,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561500,1,0.426757,15.533399,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561600,1,0.885987,15.479688,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561700,1,0.293822,15.532056,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561801,1,0.221314,15.517285,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,561900,1,-0.443358,15.49043,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562000,1,1.659424,15.517285,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562100,1,1.599,15.489087,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562200,1,0.281739,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562300,1,0.922241,15.498487,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562400,1,-0.056641,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562500,1,1.28479,15.511914,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562600,1,-0.322509,15.499829,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562700,1,1.526489,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562800,1,-1.216798,15.497144,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,562900,1,-0.733399,15.502515,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563000,1,0.378418,15.511914,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563100,1,3.798461,15.495801,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563200,1,0.233397,15.491773,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563300,1,0.692627,15.510571,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563400,1,0.934327,15.452832,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563500,1,0.668457,15.486402,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563600,1,1.236451,15.471631,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563700,1,0.414672,15.518628,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563800,1,0.620117,15.494458,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,563900,1,0.330079,15.497144,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564000,1,0.644288,15.470288,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564100,1,1.574829,15.472974,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564200,1,4.680665,15.5052,43.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564301,1,0.317993,15.537427,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564400,1,-1.180542,15.443433,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564501,1,4.861939,15.495801,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564601,1,1.103516,15.506543,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564700,1,-0.382934,15.462232,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564800,1,0.89807,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,564900,1,0.414672,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565000,1,0.463014,15.525342,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565100,1,-1.398072,15.503858,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565200,1,4.970703,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565300,1,0.172973,15.530713,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565401,1,-0.938842,15.507886,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565501,1,-1.071777,15.519971,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565600,1,-0.22583,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565700,1,0.994751,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565800,1,0.233397,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,565900,1,1.067262,15.494458,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566001,1,0.511353,15.471631,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566101,1,4.777343,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566200,1,4.910278,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566300,1,0.535522,15.540112,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566400,1,0.608032,15.493115,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566500,1,1.647339,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566600,1,0.608032,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566700,1,4.221435,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566800,1,1.308961,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,566900,1,1.369386,15.464917,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567000,1,3.302979,15.470288,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567100,1,1.816528,15.478345,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567200,1,3.762207,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567300,1,1.321044,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567400,1,6.142945,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567500,1,0.475097,15.53877,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567600,1,-1.289306,15.542798,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567700,1,-0.41919,15.521314,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567801,1,0.704713,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,567900,1,2.203248,15.487744,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568000,1,0.789306,15.452832,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568100,1,1.707764,15.450147,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568200,1,1.345215,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568300,1,0.813477,15.458203,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568400,1,-0.479615,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568500,1,-1.047606,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568601,1,1.756103,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568701,1,1.079345,15.495801,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568800,1,1.21228,15.452832,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,568901,1,2.009888,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569000,1,0.293822,15.513257,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569100,1,4.015992,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569200,1,2.166991,15.503858,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569300,1,5.562866,15.487744,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569400,1,0.89807,15.487744,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569500,1,4.729004,15.472974,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569601,1,4.994874,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569700,1,1.21228,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569801,1,5.405762,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,569900,1,1.079345,15.448804,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570000,1,1.321044,15.464917,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570100,1,4.197266,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570200,1,-1.760621,15.519971,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570300,1,-1.204712,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570400,1,0.463014,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570502,1,0.281739,15.503858,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570600,1,0.317993,15.521314,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570700,1,0.571778,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570800,1,-1.192627,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,570900,1,-1.301391,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571000,1,2.094483,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571100,1,5.961671,15.501172,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571201,1,0.523438,15.499829,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571300,1,2.215333,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571400,1,0.499268,15.499829,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571500,1,-0.092895,15.501172,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571600,1,1.538575,15.460889,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571700,1,1.393554,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571800,1,1.852784,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,571900,1,-0.61255,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572000,1,2.783325,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572100,1,0.342164,15.528028,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572200,1,0.088379,15.479688,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572300,1,0.789306,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572400,1,2.336183,15.475659,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572500,1,1.127687,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572600,1,1.756103,15.452832,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572700,1,0.559692,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572800,1,6.046264,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,572900,1,-0.382934,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573001,1,3.447998,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573102,1,0.765138,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573200,1,0.305908,15.509229,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573300,1,1.719849,15.464917,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573400,1,1.599,15.502515,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573500,1,2.952514,15.474317,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573600,1,0.269654,15.507886,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573700,1,0.414672,15.502515,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573800,1,1.127687,15.470288,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,573900,1,1.574829,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574001,1,-1.047606,15.497144,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574100,1,1.200194,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574200,1,0.366333,15.5146,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574300,1,1.913209,15.470288,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574400,1,2.432861,15.494458,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574500,1,1.09143,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574600,1,0.172973,15.540112,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574701,1,-0.624633,15.487744,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574800,1,-0.866332,15.494458,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,574900,1,-1.579347,15.493115,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575000,1,0.475097,15.455518,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575100,1,2.142823,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575200,1,-0.527954,15.498487,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575300,1,-1.240966,15.487744,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575400,1,4.825683,15.482373,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575501,1,5.091553,15.493115,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575600,1,1.538575,15.493115,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575700,1,1.731935,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575800,1,1.816528,15.489087,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,575900,1,1.804442,15.495801,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576000,1,-0.624633,15.499829,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576100,1,-1.579347,15.523999,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576200,1,0.172973,15.499829,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576300,1,0.644288,15.485059,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576401,1,1.13977,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576500,1,0.317993,15.534741,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576600,1,5.031128,15.49043,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576700,1,3.411744,15.483716,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576800,1,1.031005,15.48103,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,576900,1,4.765258,15.486402,35.0
0.0,0.071,0.0,-0.030312,10.0,0.0,0.0,577000,1,1.792359,15.48103,35.0
