Speed,Commande,Error,IntErr,kp,ki,kd,time,filter_type,current,voltage,Servo,setpoint
180.0,52.308136,-0.90625,17.738129,1.0,3.0,0.0,253501,1,1.09143,14.690137,52.308136,180.0
181.0,51.13438,-1.600006,17.578129,1.0,3.0,0.0,253600,1,-1.47058,14.729077,51.13438,180.0
180.0,51.90564,-0.637497,17.51438,1.0,3.0,0.0,253700,1,1.369386,14.714307,51.90564,180.0
178.0,54.379395,1.412506,17.65563,1.0,3.0,0.0,253800,1,1.176026,14.735791,54.379395,180.0
177.0,56.761261,2.918747,17.947504,1.0,3.0,0.0,253900,1,0.583863,14.734448,56.761261,180.0
175.0,59.115631,4.056244,18.353128,1.0,3.0,0.0,254000,1,1.224365,14.718335,59.115631,180.0
176.0,60.259384,4.0,18.753128,1.0,3.0,0.0,254100,1,3.508422,14.718335,60.259384,180.0
177.0,59.550007,2.53125,19.006252,1.0,3.0,0.0,254200,1,1.840699,14.719678,59.550007,180.0
178.0,58.400009,1.0625,19.112503,1.0,3.0,0.0,254300,1,0.837646,14.723706,58.400009,180.0
180.0,56.963749,-0.287506,19.083752,1.0,3.0,0.0,254400,1,4.221435,14.722363,56.963749,180.0
181.0,55.44751,-1.387497,18.945002,1.0,3.0,0.0,254500,1,1.55066,14.73982,55.44751,180.0
182.0,54.137505,-2.074997,18.737501,1.0,3.0,0.0,254600,1,-0.274169,14.719678,54.137505,180.0
182.0,53.206253,-2.3125,18.50625,1.0,3.0,0.0,254700,1,1.574829,14.707593,53.206253,180.0
181.0,53.251884,-1.743744,18.331877,1.0,3.0,0.0,254800,1,1.006837,14.678052,53.251884,180.0
180.0,54.83313,-0.125,18.319376,1.0,3.0,0.0,254900,1,0.426757,14.743848,54.83313,180.0
176.0,59.183128,3.25,18.644377,1.0,3.0,0.0,255000,1,0.994751,14.678052,59.183128,180.0
174.0,63.001884,5.4375,19.188128,1.0,3.0,0.0,255100,1,1.526489,14.721021,63.001884,180.0
174.0,64.860641,5.612503,19.749378,1.0,3.0,0.0,255200,1,0.390503,14.727735,64.860641,180.0
174.0,66.032509,5.21875,20.271254,1.0,3.0,0.0,255300,1,1.188111,14.718335,66.032509,180.0
177.0,64.35627,2.725006,20.543755,1.0,3.0,0.0,255400,1,0.487182,14.734448,64.35627,180.0
180.0,60.753757,-0.675003,20.476254,1.0,3.0,0.0,255500,1,1.997802,14.719678,60.753757,180.0
184.0,56.041882,-4.143753,20.061878,1.0,3.0,0.0,255600,1,3.170044,14.722363,56.041882,180.0
186.0,52.304382,-6.0625,19.455627,1.0,3.0,0.0,255700,1,1.985717,14.731763,52.304382,180.0
185.0,50.60751,-5.96875,18.858753,1.0,3.0,0.0,255801,1,0.112548,14.71565,50.60751,180.0
184.0,51.286877,-4.068756,18.451878,1.0,3.0,0.0,255901,1,-0.552125,14.710279,51.286877,180.0
181.0,53.633137,-1.324997,18.319378,1.0,3.0,0.0,256000,1,4.511476,14.721021,53.633137,180.0
177.0,0.0,-177.862503,0.533127,1.0,3.0,0.0,256101,1,6.155028,14.727735,0.0,0.0
172.0,0.0,-172.9375,0.0,1.0,3.0,0.0,256200,1,1.429811,14.704907,0.0,0.0
158.0,0.0,-158.800003,0.0,1.0,3.0,0.0,256300,1,2.082398,14.703565,0.0,0.0
143.0,0.0,-143.699997,0.0,1.0,3.0,0.0,256400,1,1.683593,14.702222,0.0,0.0
129.0,0.0,-129.662506,0.0,1.0,3.0,0.0,256500,1,4.765258,14.721021,0.0,0.0
115.0,0.0,-115.087502,0.0,1.0,3.0,0.0,256600,1,-0.854249,14.723706,0.0,0.0
101.0,0.0,-101.574997,0.0,1.0,3.0,0.0,256701,1,4.124756,14.727735,0.0,0.0
88.0,0.0,-88.599998,0.0,1.0,3.0,0.0,256802,1,1.200194,14.704907,0.0,0.0
76.0,0.0,-76.5,0.0,1.0,3.0,0.0,256900,1,-0.588379,14.718335,0.0,0.0
64.0,0.0,-64.46875,0.0,1.0,3.0,0.0,257001,1,2.783325,14.699536,0.0,0.0
53.0,0.0,-53.587502,0.0,1.0,3.0,0.0,257100,1,4.221435,14.731763,0.0,0.0
42.0,0.0,-42.849998,0.0,1.0,3.0,0.0,257200,1,1.272705,14.723706,0.0,0.0
31.0,0.0,-31.5625,0.0,1.0,3.0,0.0,257300,1,0.89807,14.711621,0.0,0.0
21.0,0.0,-21.0,0.0,1.0,3.0,0.0,257400,1,-0.745482,14.723706,0.0,0.0
10.0,0.0,-10.5,0.0,1.0,3.0,0.0,257501,1,0.922241,14.70625,0.0,0.0
