Speed,Commande,Error,IntErr,kp,ki,kd,time,filter_type,current,voltage,Servo,setpoint
276.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,159700,1,12.717163,16.011425,50.0,0.0
275.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,159800,1,2.614136,16.031567,50.0,0.0
276.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,159900,1,0.281739,16.129589,50.0,0.0
277.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160000,1,-0.503783,16.049023,50.0,0.0
275.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160100,1,-0.527954,16.143017,50.0,0.0
277.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160200,1,14.239869,16.031567,50.0,0.0
280.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160300,1,2.65039,16.070507,50.0,0.0
283.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160400,1,0.245483,16.070507,50.0,0.0
282.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160500,1,-2.026489,16.085278,50.0,0.0
285.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160600,1,-3.355834,16.067822,50.0,0.0
289.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160700,1,2.880006,16.026196,50.0,0.0
296.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160800,1,15.025392,16.000683,50.0,0.0
303.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,160900,1,-4.830201,16.113476,50.0,0.0
311.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161000,1,3.689697,16.046337,50.0,0.0
317.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161100,1,-3.041625,16.091991,50.0,0.0
322.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161200,1,1.514404,16.109447,50.0,0.0
327.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161300,1,-0.552125,16.164501,50.0,0.0
327.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161401,1,-4.153442,16.069164,50.0,0.0
329.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161500,1,0.571778,16.040966,50.0,0.0
329.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161601,1,3.085449,16.055737,50.0,0.0
327.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161701,1,8.028197,16.070507,50.0,0.0
327.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161801,1,1.925292,16.074535,50.0,0.0
330.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,161900,1,14.759521,16.034252,50.0,0.0
333.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162000,1,1.260619,16.090649,50.0,0.0
336.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162100,1,2.239501,16.015453,50.0,0.0
339.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162201,1,5.200317,16.032909,50.0,0.0
343.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162302,1,1.562743,16.054394,50.0,0.0
347.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162400,1,-4.322631,16.06245,50.0,0.0
348.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162500,1,0.185058,16.06245,50.0,0.0
347.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162600,1,3.423829,16.034252,50.0,0.0
351.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162700,1,2.964599,16.085278,50.0,0.0
355.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162800,1,-0.382934,16.129589,50.0,0.0
354.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,162900,1,0.136719,16.059765,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163000,1,16.282225,16.035595,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163100,1,14.687012,16.067822,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163201,1,-0.044556,16.058422,50.0,0.0
358.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163301,1,3.701782,16.058422,50.0,0.0
360.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163401,1,-1.567261,16.09602,50.0,0.0
360.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163500,1,7.206421,16.079906,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163600,1,-0.177491,16.152416,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163700,1,2.215333,16.020824,50.0,0.0
358.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163800,1,14.711182,16.014111,50.0,0.0
358.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,163900,1,15.375853,16.020824,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164000,1,3.653443,16.074535,50.0,0.0
355.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164100,1,-2.062745,16.059765,50.0,0.0
355.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164200,1,-0.4917,16.128246,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164300,1,2.420776,16.06245,50.0,0.0
358.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164400,1,-5.301514,16.08662,50.0,0.0
357.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164500,1,-2.691162,16.090649,50.0,0.0
352.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164600,1,-0.213745,16.090649,50.0,0.0
346.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164700,1,3.242555,16.082592,50.0,0.0
342.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164800,1,4.946532,16.053051,50.0,0.0
339.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,164900,1,-2.389038,16.074535,50.0,0.0
335.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165000,1,13.031373,16.008739,50.0,0.0
333.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165100,1,3.194213,16.039623,50.0,0.0
331.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165200,1,2.771239,16.07185,50.0,0.0
327.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165300,1,-0.044556,16.081249,50.0,0.0
320.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165400,1,-3.17456,16.058422,50.0,0.0
312.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165500,1,3.206298,16.024853,50.0,0.0
303.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165600,1,-0.407104,16.091991,50.0,0.0
292.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165701,1,10.674806,16.024853,50.0,0.0
282.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165800,1,2.626221,16.028881,50.0,0.0
276.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,165901,1,-2.920775,16.089306,50.0,0.0
270.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166000,1,2.807496,16.018139,50.0,0.0
266.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166100,1,0.076294,16.093334,50.0,0.0
264.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166200,1,0.994751,16.031567,50.0,0.0
264.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166300,1,9.103761,16.066479,50.0,0.0
260.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166401,1,-2.147338,16.061108,50.0,0.0
260.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166502,1,0.753052,16.031567,50.0,0.0
260.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166601,1,-3.10205,16.087963,50.0,0.0
258.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166701,1,1.744018,16.057079,50.0,0.0
255.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166801,1,-0.274169,16.167187,50.0,0.0
253.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,166900,1,-4.213867,16.102734,50.0,0.0
248.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167000,1,-4.73352,16.06245,50.0,0.0
240.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167100,1,9.611328,16.058422,50.0,0.0
234.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167200,1,-2.763672,16.066479,50.0,0.0
230.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167301,1,4.257691,16.024853,50.0,0.0
228.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167401,1,1.01892,16.032909,50.0,0.0
224.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167501,1,3.315063,16.026196,50.0,0.0
222.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167601,1,3.472168,16.08662,50.0,0.0
224.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167700,1,17.067747,16.020824,50.0,0.0
225.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167800,1,13.200562,16.007397,50.0,0.0
226.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,167900,1,0.475097,16.057079,50.0,0.0
226.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168000,1,2.384522,16.012768,50.0,0.0
225.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168100,1,6.13086,16.027538,50.0,0.0
224.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168200,1,4.680665,16.044994,50.0,0.0
220.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168300,1,5.357423,16.035595,50.0,0.0
214.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168400,1,3.496337,16.024853,50.0,0.0
207.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168500,1,15.883422,16.019482,50.0,0.0
204.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168600,1,5.417848,16.078564,50.0,0.0
198.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168700,1,-1.603515,16.094677,50.0,0.0
189.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168800,1,-4.576416,16.097363,50.0,0.0
182.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,168900,1,-0.274169,16.093334,50.0,0.0
170.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169000,1,-0.455444,16.156445,50.0,0.0
163.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169100,1,2.589965,16.030224,50.0,0.0
159.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169200,1,12.112915,16.070507,50.0,0.0
155.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169300,1,0.450928,16.070507,50.0,0.0
152.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169400,1,2.674561,16.010082,50.0,0.0
150.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169500,1,-0.358765,16.169872,50.0,0.0
154.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169600,1,5.780396,16.069164,50.0,0.0
158.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169700,1,-3.319581,16.117504,50.0,0.0
163.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169800,1,1.103516,16.044994,50.0,0.0
170.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,169901,1,0.547607,16.039623,50.0,0.0
176.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170000,1,15.339599,16.010082,50.0,0.0
180.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170100,1,2.65039,16.020824,50.0,0.0
186.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170200,1,17.104006,16.010082,50.0,0.0
192.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170300,1,2.154908,16.059765,50.0,0.0
197.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170400,1,0.257568,16.087963,50.0,0.0
203.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170500,1,1.308961,16.02351,50.0,0.0
212.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170600,1,-1.80896,16.116161,50.0,0.0
217.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170701,1,2.759156,16.079906,50.0,0.0
222.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170801,1,0.354247,16.055737,50.0,0.0
225.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,170900,1,5.502441,16.022167,50.0,0.0
229.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171001,1,4.523559,16.063793,50.0,0.0
233.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171101,1,0.450928,16.039623,50.0,0.0
239.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171200,1,1.695678,16.091991,50.0,0.0
242.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171300,1,3.484254,16.022167,50.0,0.0
243.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171400,1,13.454347,16.006054,50.0,0.0
239.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171500,1,7.726073,16.030224,50.0,0.0
239.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171600,1,0.487182,16.04768,50.0,0.0
239.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171701,1,0.740967,16.034252,50.0,0.0
242.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171801,1,-4.830201,16.081249,50.0,0.0
245.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,171900,1,-5.168579,16.07185,50.0,0.0
251.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172000,1,1.321044,16.027538,50.0,0.0
259.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172100,1,-3.706298,16.078564,50.0,0.0
265.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172200,1,6.046264,16.027538,50.0,0.0
267.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172301,1,0.330079,16.090649,50.0,0.0
266.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172400,1,-5.02356,16.078564,50.0,0.0
263.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172500,1,10.445189,16.012768,50.0,0.0
265.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172600,1,-3.742554,16.093334,50.0,0.0
270.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172700,1,2.747071,16.08662,50.0,0.0
275.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172800,1,11.436157,16.043652,50.0,0.0
277.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,172900,1,1.272705,16.034252,50.0,0.0
278.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173000,1,1.937377,16.082592,50.0,0.0
281.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173100,1,-5.204834,16.069164,43.0,0.0
275.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173200,1,13.671875,16.049023,43.0,0.0
267.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173300,1,-0.527954,16.109447,43.0,0.0
260.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173400,1,4.366455,16.069164,43.0,0.0
253.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173500,1,3.194213,16.011425,43.0,0.0
245.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173600,1,0.197144,16.09602,43.0,0.0
239.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173700,1,-2.751586,16.050365,43.0,0.0
231.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173800,1,3.000855,16.059765,43.0,0.0
223.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,173900,1,-2.292359,16.063793,43.0,0.0
212.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174000,1,1.889038,16.050365,43.0,0.0
202.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174101,1,8.680787,16.026196,43.0,0.0
193.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174201,1,12.523804,16.000683,43.0,0.0
183.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174301,1,-0.213745,16.097363,43.0,0.0
173.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174400,1,0.136719,16.128246,43.0,0.0
162.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174501,1,3.218384,16.008739,43.0,0.0
151.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174600,1,-0.141234,16.136303,43.0,0.0
142.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174700,1,15.194578,16.014111,43.0,0.0
134.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174800,1,0.04004,16.055737,43.0,0.0
125.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,174901,1,-3.005371,16.050365,43.0,0.0
116.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175000,1,0.535522,16.02351,43.0,0.0
107.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175100,1,10.457275,16.061108,43.0,0.0
100.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175201,1,1.441894,16.054394,43.0,0.0
92.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175300,1,6.360474,16.026196,43.0,0.0
87.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175400,1,1.949463,16.049023,43.0,0.0
88.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175500,1,13.188477,15.996655,43.0,0.0
88.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175600,1,11.134033,16.003368,43.0,0.0
87.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175700,1,-0.274169,16.121532,43.0,0.0
83.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175801,1,-0.117066,16.054394,43.0,0.0
84.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,175902,1,6.759276,16.070507,43.0,0.0
81.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176000,1,8.088622,16.07185,43.0,0.0
77.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176101,1,-5.02356,16.066479,43.0,0.0
74.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176200,1,15.690064,15.997998,43.0,0.0
74.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176300,1,-1.156373,16.043652,43.0,0.0
76.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176400,1,-4.334717,16.057079,43.0,0.0
78.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176500,1,3.460083,16.075878,43.0,0.0
77.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176600,1,-0.552125,16.113476,43.0,0.0
78.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176700,1,17.176514,15.999341,43.0,0.0
79.0,0.000978,-0.125,10.151881,0.0003,0.0001,0.0,176800,1,0.680542,16.117504,43.0,0.0
