Speed,Commande,Error,IntErr,kp,ki,kd,time,filter_type,current,voltage,Servo,setpoint
0.0,45.639061,-0.225,23.172499,1.25,2.0,0.8,780600,1,1.611085,15.67439,45.133747,0.0
0.0,47.28437,-0.39375,23.133123,1.25,2.0,0.8,780700,1,-0.854249,15.663648,45.639061,0.0
-1.0,48.891247,0.3125,23.164373,1.25,2.0,0.8,780801,1,1.127687,15.620679,47.28437,0.0
0.0,46.844372,1.25,23.289373,1.25,2.0,0.8,780900,1,1.973634,15.651563,48.891247,0.0
1.0,43.794373,0.5625,23.345623,1.25,2.0,0.8,781000,1,1.466064,15.652905,46.844372,0.0
0.0,47.287495,-1.0875,23.236874,1.25,2.0,0.8,781100,1,1.913209,15.662305,43.794373,0.0
-1.0,48.907497,-0.025,23.234373,1.25,2.0,0.8,781200,1,0.342164,15.686475,47.287495,0.0
0.0,45.120621,1.075,23.341873,1.25,2.0,0.8,781300,1,0.571778,15.693189,48.907497,0.0
2.0,42.371246,-0.3125,23.310623,1.25,2.0,0.8,781400,1,0.559692,15.67439,45.120621,0.0
0.0,47.652496,-2.0,23.110622,1.25,2.0,0.8,781500,1,1.13977,15.636792,42.371246,0.0
0.0,48.347496,-0.075,23.103123,1.25,2.0,0.8,781601,1,4.257691,15.673047,47.652496,0.0
0.0,46.705933,0.925,23.195623,1.25,2.0,0.8,781700,1,-0.697143,15.659619,48.347496,0.0
0.0,45.74437,0.46875,23.242498,1.25,2.0,0.8,781800,1,0.463014,15.710645,46.705933,0.0
0.0,44.402809,-0.1625,23.226248,1.25,2.0,0.8,781900,1,1.21228,15.662305,45.74437,0.0
0.0,44.79781,-0.96875,23.129374,1.25,2.0,0.8,782000,1,0.668457,15.677075,44.402809,0.0
0.0,45.33625,-0.99375,23.029999,1.25,2.0,0.8,782100,1,1.321044,15.67439,44.79781,0.0
